item_id,source,split,label,text,image_path,width,height,mpp,dataset_key,staging_images_dir,raw_label,cluster_l1,cluster_l2,cluster_l3,cluster_l4,cluster_l5,cluster_l6,cluster_l7,semantic_text,title,metadata,_dataset_key,_orig_item_id,_label_code,source_dataset_key,label_code,triage_category,labels,title_original,semantic_text_original,body,x,y
MEDMNIST_PATHMNIST::train::background::pathmnist_train_52710,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_52710.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_52710.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_52710,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_52710.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_52710""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_52710,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_52710.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_53287,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_53287.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_53287.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_53287,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_53287.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_53287""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_53287,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_53287.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_54019,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_54019.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_54019.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_54019,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_54019.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_54019""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_54019,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_54019.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_55530,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_55530.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_55530.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_55530,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_55530.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_55530""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_55530,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_55530.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_55595,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_55595.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_55595.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_55595,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_55595.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_55595""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_55595,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_55595.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_55970,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_55970.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_55970.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_55970,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_55970.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_55970""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_55970,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_55970.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_56507,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_56507.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_56507.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_56507,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_56507.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_56507""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_56507,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_56507.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_58717,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_58717.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_58717.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_58717,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_58717.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_58717""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_58717,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_58717.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_60679,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_60679.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_60679.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_60679,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_60679.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_60679""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_60679,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_60679.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_61077,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_61077.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_61077.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_61077,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_61077.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_61077""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_61077,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_61077.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_61144,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_61144.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_61144.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_61144,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_61144.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_61144""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_61144,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_61144.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_61883,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_61883.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_61883.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_61883,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_61883.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_61883""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_61883,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_61883.,0.0,0.0
MEDMNIST_PATHMNIST::train::background::pathmnist_train_6337,MedMNIST PathMNIST,train,Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable. This node is organized under the ontology path: Non-Tissue / Artifact > Artifact > Colorectal > Not Applicable > Background / Empty Slide > Pattern: No tissue > Modifier: Not applicable.",/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_6337.png,28,28,0.5,MEDMNIST_PATHMNIST,/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images,nan,Non-Tissue / Artifact,Artifact,Colorectal,Not Applicable,Background / Empty Slide,Pattern: No tissue,Modifier: Not applicable,Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_6337.,Colorectal - Background / Empty Slide (Not Applicable) - pathmnist_train_6337,"{""dataset_key"": ""MEDMNIST_PATHMNIST"", ""raw_label"": ""nan"", ""label"": ""background"", ""image_path"": ""/content/drive/MyDrive/mit/histopathology_mantis_20260115/data_staging/MEDMNIST_PATHMNIST/images/background/pathmnist_train_6337.png"", ""original_item_id"": ""MEDMNIST_PATHMNIST::train::background::pathmnist_train_6337""}",MEDMNIST_PATHMNIST,MEDMNIST_PATHMNIST::train::background::pathmnist_train_6337,background,MEDMNIST_PATHMNIST,background,WontFix / Noise,"wontfix,noise,organ-colorectal,tissue-artifact,state-not-applicable,label-background-empty-slide,dataset-medmnist-pathmnist",Colorectal | Background / Empty Slide,"Histopathology image of Artifact tissue from the Colorectal, representing Not Applicable Background / Empty Slide. Pattern: No tissue. Modifier: Not applicable.",Histopathology image patch. Organ: Colorectal. Tissue class: Artifact. Pathology state: Not Applicable. Category: Background / Empty Slide. Dataset: MedMNIST PathMNIST. Item ID: MEDMNIST_PATHMNIST::train::background::pathmnist_train_6337.,0.0,0.0
